,time,load,forecast_load,wind,forecast_wind,solar,forecast_solar,inertia,forecast_other_generation,other_generation
690,2021-01-29 21:00:00,39965.13972,40614.19921875,18630.12861,21300.100000000002,0.014237033,0.0,160523.2127,19314.099218749998,21334.996872967
691,2021-01-29 22:00:00,39109.52163,39411.6015625,19512.38667,21609.100000000002,0.014448144,0.0,156422.2849,17802.501562499998,19597.120511856003
692,2021-01-29 23:00:00,37742.09403,37775.69921875,20308.63527,22249.7,0.014981477,0.0,146710.9223,15525.99921875,17433.443778523
693,2021-01-30 00:00:00,36266.64564,35917.5,20588.88705,23327.4,0.0150037,0.0,143162.2971,12590.099999999999,15677.743586300001
694,2021-01-30 01:00:00,34862.94591,34681.80078125,19941.53728,23781.7,0.014492589,0.0,139302.1081,10900.10078125,14921.394137411002
695,2021-01-30 02:00:00,33874.97004,33766.19921875,19511.2227,23930.4,0.015248144,0.0,138304.9599,9835.799218749999,14363.732091856002
696,2021-01-30 03:00:00,33314.04283,33185.69921875,19315.26715,24255.0,0.014714811,0.0,136100.84,8930.69921875,13998.760965188998
697,2021-01-30 04:00:00,33037.14952,33046.19921875,19345.65832,24729.100000000002,0.015025922,0.0,137066.9414,8317.099218749998,13691.476174078
698,2021-01-30 05:00:00,33145.03938,33061.69921875,19262.81419,24175.4,0.014948144,0.0,137985.6718,8886.299218749999,13882.210241856
699,2021-01-30 06:00:00,33640.87715,33899.1015625,19449.36287,23821.3,0.014425922,0.0,138667.5996,10077.8015625,14191.499854078
700,2021-01-30 07:00:00,34775.53917,34968.5,20534.96055,24560.5,0.014792588,0.0,140960.1337,10408.0,14240.563827411997
701,2021-01-30 08:00:00,36091.73072,36107.8984375,21566.09942,23838.5,8.589742257,22.1,140092.2903,12247.2984375,14517.041557743001
702,2021-01-30 09:00:00,37400.71852,37502.5,21316.95864,22987.8,1098.431075,880.9,142316.3786,13633.800000000001,14985.328805000001
703,2021-01-30 10:00:00,38512.23119,38401.8984375,21007.19839,23125.5,1835.835052,3431.3,144515.6788,11845.0984375,15669.197747999997
704,2021-01-30 11:00:00,38973.03128,39000.5,21076.80486,23753.5,2009.799274,4141.7,146007.9258,11105.3,15886.427146000002
705,2021-01-30 12:00:00,38868.12614,39293.19921875,20694.67202,23933.8,2262.5472,4035.7000000000003,147047.3593,11323.69921875,15910.906919999998
706,2021-01-30 13:00:00,38471.69307,39170.69921875,20666.29928,24303.2,2262.083715,4174.8,147110.2513,10692.69921875,15543.310075000001
707,2021-01-30 14:00:00,37874.38469,38784.5,19853.30238,24062.9,1893.54216,4132.6,146472.4874,10588.999999999998,16127.540149999997
708,2021-01-30 15:00:00,37522.89882,38713.80078125,19479.57313,23176.0,1572.436929,4048.2000000000003,148387.5069,11489.60078125,16470.888761000002
709,2021-01-30 16:00:00,37464.4247,38569.6015625,19232.27456,21768.2,1461.655,4041.9,155638.8195,12759.5015625,16770.495140000003
710,2021-01-30 17:00:00,37630.79643,38614.0,18626.53037,19797.100000000002,1313.65402,3578.8,167814.0925,15238.099999999999,17690.61204
711,2021-01-30 18:00:00,37843.1397,38862.1015625,15732.71564,17254.4,1157.076495,1163.1000000000001,171169.2813,20444.6015625,20953.347564999996
712,2021-01-30 19:00:00,38823.06942,39381.3984375,13992.79482,15276.5,26.7026624,42.2,171875.8197,24062.6984375,24803.5719376
713,2021-01-30 20:00:00,38714.5448,39120.80078125,13568.15047,14108.0,0.027464615,0.0,172268.1694,25012.80078125,25146.366865385004
714,2021-01-30 21:00:00,37915.37706,38425.19921875,13199.04167,12703.0,0.027464615,0.0,172288.8333,25722.19921875,24716.307925385
715,2021-01-30 22:00:00,37017.11835,37522.1015625,12719.00979,11639.1,0.027464615,0.0,169965.9511,25883.0015625,24298.081095384998
716,2021-01-30 23:00:00,35863.40563,36264.1015625,11801.26581,11652.7,0.027464615,0.0,166733.5224,24611.4015625,24062.112355385
717,2021-01-31 00:00:00,34609.78969,34852.8984375,11627.02341,11229.300000000001,0.027464615,0.0,162456.027,23623.598437499997,22982.738815384997
718,2021-01-31 01:00:00,33469.03175,33794.80078125,11246.93911,11562.4,0.027464615,0.0,159900.0913,22232.40078125,22222.065175385003
719,2021-01-31 02:00:00,32990.92824,32861.5,12621.03652,12877.6,0.027464615,0.0,156118.8721,19983.9,20369.864255385
720,2021-01-31 03:00:00,32806.34156,32603.80078125,13779.2412,14230.4,0.027464615,0.0,153705.6719,18373.40078125,19027.072895385
721,2021-01-31 04:00:00,32908.01836,32565.30078125,14093.62254,14329.9,0.027464615,0.0,153705.6719,18235.40078125,18814.368355385002
722,2021-01-31 05:00:00,33250.67498,32914.8984375,15269.51778,14685.800000000001,0.027464615,0.0,154380.8667,18229.098437499997,17981.129735385002
723,2021-01-31 06:00:00,34080.17869,34507.1015625,15633.39236,14742.6,0.027464615,0.0,153765.2996,19764.5015625,18446.758865385003
724,2021-01-31 07:00:00,35539.74158,36830.69921875,15771.31203,14522.2,0.027464615,0.0,153684.1706,22308.49921875,19768.402085385
725,2021-01-31 08:00:00,36916.9831,38036.80078125,16261.74225,15267.5,28.28817565,42.6,156924.888,22726.70078125,20626.95267435
726,2021-01-31 09:00:00,38197.10268,38996.19921875,15439.18549,15817.1,1562.959188,1115.3,158432.7813,22063.799218750002,21194.958002000003
727,2021-01-31 10:00:00,39106.73516,39947.6015625,15018.64198,15915.2,4041.153222,3752.5,158432.7813,20279.9015625,20046.939957999995
728,2021-01-31 11:00:00,39198.44805,39502.69921875,16614.3202,16348.9,4422.772924,4466.0,160100.9182,18687.79921875,18161.354926
729,2021-01-31 12:00:00,38769.98824,38631.69921875,15999.23714,16353.6,4389.748726,4378.1,160692.4426,17899.999218750003,18381.002374000003
730,2021-01-31 13:00:00,38167.12732,38032.8984375,14611.83732,14579.6,4283.83108,4513.5,168388.7399,18939.7984375,19271.45892
731,2021-01-31 14:00:00,37420.46337,37749.6015625,13596.93686,14288.6,4323.799188,4547.8,177319.0237,18913.201562500002,19499.727321999995
732,2021-01-31 15:00:00,36839.13735,37433.6015625,13069.77853,12595.5,4607.854083,4597.6,182379.3097,20240.5015625,19161.504736999996
733,2021-01-31 16:00:00,36546.325,37298.69921875,12296.62957,11145.300000000001,4771.529583,4634.400000000001,193570.1582,21518.999218749996,19478.165847
734,2021-01-31 17:00:00,36756.08543,37447.0,11137.41539,10559.7,4302.813256,3909.8,202814.5372,22977.5,21315.856783999996
735,2021-01-31 18:00:00,37680.88134,37811.1015625,8962.207913,10009.4,1701.657277,1239.7,205648.6946,26562.001562499998,27017.016150000003
736,2021-01-31 19:00:00,39979.83843,39946.69921875,7295.389595,9596.800000000001,32.85115079,49.9,208749.2458,30299.999218749996,32651.597684210003
737,2021-01-31 20:00:00,40731.78459,40671.8984375,7979.973755,10185.0,0.030184196,0.0,209618.2809,30486.8984375,32751.780650804005
738,2021-01-31 21:00:00,40539.94408,40412.80078125,8094.858044,9389.1,0.030184196,0.0,210206.6821,31023.70078125,32445.055851804
739,2021-01-31 22:00:00,39839.6646,39668.0,7212.01726,8157.2,0.030184196,0.0,210352.1988,31510.8,32627.617155803997
740,2021-01-31 23:00:00,38360.80286,38334.69921875,6705.914431,7998.8,0.030184196,0.0,207813.3363,30335.89921875,31654.858244804003
741,2021-02-01 00:00:00,36882.95207,37034.1015625,6906.611712,7112.1,0.030184196,0.0,207050.5114,29922.0015625,29976.310173804002
742,2021-02-01 01:00:00,35999.19802,36118.0,6909.452837,7186.8,0.030184196,0.0,208558.2955,28931.2,29089.714998804004
743,2021-02-01 02:00:00,35792.59184,35921.19921875,6663.725328,7070.6,0.030184196,0.0,209783.6865,28850.59921875,29128.836327804
744,2021-02-01 03:00:00,36033.61308,36042.0,6420.258155,7213.7,0.030184196,0.0,215230.579,28828.3,29613.324740804004
745,2021-02-01 04:00:00,36751.35465,36799.19921875,6477.588413,7175.7,0.030184196,0.0,228510.1417,29623.49921875,30273.736052804
746,2021-02-01 05:00:00,38277.9535,38263.3984375,6516.024319,7108.400000000001,0.030184196,0.0,243775.2731,31154.9984375,31761.898996804004
747,2021-02-01 06:00:00,41145.59243,41211.80078125,6130.472904,6929.1,0.030184196,0.0,251505.9872,34282.70078125,35015.08934180399
748,2021-02-01 07:00:00,45371.60415,45179.3984375,5529.636891,6856.0,0.030184196,0.0,256473.4004,38323.3984375,39841.937074803995
749,2021-02-01 08:00:00,47823.26545,47225.30078125,4992.88006,6203.3,47.61498203,47.2,259053.5791,40974.80078125,42782.77040797
750,2021-02-01 09:00:00,47146.60689,46593.1015625,4334.853356,5177.0,1819.882501,1124.2,259913.3251,40291.9015625,40991.871033
751,2021-02-01 10:00:00,45485.0392,45216.0,4119.692037,3983.7000000000003,4339.696288,3849.0,256351.7337,37383.3,37025.650875
752,2021-02-01 11:00:00,43961.67233,43595.69921875,3575.827215,3077.6,4679.150417,4609.900000000001,250522.9781,35908.19921875,35706.69469800001
753,2021-02-01 12:00:00,42479.59282,43010.96484375,3374.779141,2659.4,4584.349737,4609.6,246539.2996,35741.96484375,34520.463942
754,2021-02-01 13:00:00,40972.66617,40673.52734375,2978.115658,3124.4,4447.620383,4615.3,235815.6391,32933.827343749996,33546.93012899999
755,2021-02-01 14:00:00,39962.43409,39535.90625,3140.49621,3113.5,4508.228618,4716.7,231233.2458,31705.70625,32313.709262000004
756,2021-02-01 15:00:00,39163.84148,38922.99609375,3458.100413,3306.1,4488.337149,4692.6,231173.3066,30924.296093750003,31217.403918000004
757,2021-02-01 16:00:00,38602.14734,38249.38671875,3936.529481,3366.8,4323.304666,4446.5,230544.5331,30436.086718749997,30342.313193000005
758,2021-02-01 17:00:00,38569.4799,38186.71484375,4029.978723,3972.5,3768.926285,3659.3,231204.7493,30554.91484375,30770.574891999997
759,2021-02-01 18:00:00,39337.97282,39072.5,4259.74533,4467.0,1565.268265,1133.9,232160.1651,33471.6,33512.959225000006
760,2021-02-01 19:00:00,41676.15135,41263.3984375,4993.804838,5775.5,34.31398914,42.0,232520.863,35445.8984375,36648.032522860005
761,2021-02-01 20:00:00,42473.82882,42093.3984375,6381.753656,7294.5,0.006088586,0.0,232477.9233,34798.8984375,36092.069075414
762,2021-02-01 21:00:00,42402.42819,42194.1015625,8652.296809,8777.4,0.006088586,0.0,228184.7879,33416.7015625,33750.125292414
763,2021-02-01 22:00:00,41813.221,41360.1015625,10202.9267,10565.300000000001,0.006088586,0.0,217536.8482,30794.801562499997,31610.288211413997
764,2021-02-01 23:00:00,40303.46757,40321.80078125,12257.81129,12412.800000000001,0.006088586,0.0,204913.803,27909.000781249997,28045.650191414003
765,2021-02-02 00:00:00,38777.97647,38391.30078125,13758.89403,14021.7,0.006088586,0.0,199912.308,24369.60078125,25019.076351414
766,2021-02-02 01:00:00,37732.08954,38077.6015625,13912.2948,14581.2,0.006088586,0.0,198519.8266,23496.4015625,23819.788651414
767,2021-02-02 02:00:00,37270.57684,38034.69921875,13092.35806,15487.800000000001,0.006088586,0.0,197613.1277,22546.899218749997,24178.212691414003
768,2021-02-02 03:00:00,37325.69637,37806.30078125,13783.26911,15609.9,0.006088586,0.0,199330.1727,22196.40078125,23542.421171413996
769,2021-02-02 04:00:00,37727.59414,38757.0,14171.69901,15433.6,0.006088586,0.0,203813.3762,23323.4,23555.889041414
770,2021-02-02 05:00:00,39050.54324,39822.3984375,14487.37385,14830.7,0.006088586,0.0,209470.1363,24991.6984375,24563.163301414
771,2021-02-02 06:00:00,41669.73106,42030.19921875,14243.66689,15201.300000000001,0.006088586,0.0,215530.0187,26828.899218749997,27426.058081413998
772,2021-02-02 07:00:00,45512.09403,46284.30078125,14573.32186,15063.4,0.006088586,0.0,215340.2496,31220.90078125,30938.766081414
773,2021-02-02 08:00:00,47502.5273,47683.1015625,15317.29532,14992.300000000001,20.58098336,45.1,217469.9662,32645.7015625,32164.650996640004
774,2021-02-02 09:00:00,46817.90421,46454.5,14891.98265,14181.7,1047.328082,1095.4,219077.5014,31177.399999999998,30878.593478000003
775,2021-02-02 10:00:00,44763.58316,44876.6015625,12606.85471,13341.7,2698.789911,3574.8,216477.7197,27960.1015625,29457.938539000002
776,2021-02-02 11:00:00,42947.7937,43613.5,12997.78761,12948.7,3319.341386,4328.2,207826.7437,26336.6,26630.664704000003
777,2021-02-02 12:00:00,41424.26016,42651.80078125,13167.50188,12759.4,3930.734749,4264.7,202053.3253,25627.700781249998,24326.023531
778,2021-02-02 13:00:00,40024.46208,40548.8984375,12230.38045,11233.1,4061.536369,4230.3,199831.8672,25085.498437500002,23732.545260999996
779,2021-02-02 14:00:00,39046.38928,39113.5,10909.91032,11010.300000000001,4178.417327,4135.1,196954.3402,23968.1,23958.061633
780,2021-02-02 15:00:00,38220.08856,39054.1015625,9314.525768,9793.4,4045.355473,4040.0,194653.1838,25220.7015625,24860.207318999997
781,2021-02-02 16:00:00,37797.3141,38216.19921875,7779.414327,8642.6,4255.44721,4030.9,196280.5919,25542.69921875,25762.452563000006
782,2021-02-02 17:00:00,37899.00022,38267.8984375,6454.266209,7477.1,3291.704735,3507.9,198436.8078,27282.8984375,28153.029276
783,2021-02-02 18:00:00,38550.50243,38934.30078125,6223.763376,7234.7,1286.028036,1129.5,201816.8277,30570.10078125,31040.711018
784,2021-02-02 19:00:00,40569.4464,40753.6015625,8519.571639,8779.5,23.13139789,43.2,208103.0959,31930.9015625,32026.74336311
