,time,solar,wind,load,forecast_load,forecast_wind,forecast_solar,other_generation,forecast_other_genration,inertia
3533,2021-05-28 12:00:00,246.0,3898.0,40129.0,40716.0,4062.0,522.0,35985.0,36132.0,164.0
3534,2021-05-28 13:00:00,285.0,4242.0,39478.0,39912.0,4340.0,517.0,34951.0,35055.0,161.0
3535,2021-05-28 14:00:00,304.0,4383.0,38681.0,39473.0,4505.0,486.0,33994.0,34482.0,160.0
3536,2021-05-28 15:00:00,282.0,4376.0,38055.0,39106.0,4602.0,458.0,33397.0,34046.0,160.0
3537,2021-05-28 16:00:00,261.0,4733.0,37735.0,38880.0,4685.0,389.0,32741.0,33806.0,160.0
3538,2021-05-28 17:00:00,202.0,4745.0,37742.0,38410.0,4578.0,283.0,32795.0,33549.0,162.0
3539,2021-05-28 18:00:00,124.0,4637.0,37609.0,38110.0,4390.0,177.0,32848.0,33543.0,162.0
3540,2021-05-28 19:00:00,52.0,4353.0,37189.0,37757.0,4135.0,88.0,32784.0,33534.0,160.0
3541,2021-05-28 20:00:00,15.0,4088.0,36566.0,37008.0,3977.0,28.0,32463.0,33003.0,161.0
3542,2021-05-28 21:00:00,2.0,4098.0,36369.0,36452.0,3961.0,2.0,32269.0,32489.0,158.0
3543,2021-05-28 22:00:00,0.0,4362.0,35773.0,35735.0,4070.0,0.0,31411.0,31665.0,151.0
3544,2021-05-28 23:00:00,0.0,4648.0,34353.0,34304.0,4047.0,0.0,29705.0,30257.0,149.0
3545,2021-05-29 00:00:00,0.0,4810.0,33330.0,32942.0,4205.0,0.0,28520.0,28737.0,148.0
3546,2021-05-29 01:00:00,0.0,4895.0,32735.0,32602.0,4115.0,0.0,27840.0,28487.0,148.0
3547,2021-05-29 02:00:00,0.0,4733.0,32485.0,32154.0,3895.0,0.0,27752.0,28259.0,150.0
3548,2021-05-29 03:00:00,0.0,4287.0,32160.0,31770.0,3543.0,5.0,27873.0,28222.0,149.0
3549,2021-05-29 04:00:00,0.0,4085.0,31993.0,31631.0,3275.0,24.0,27908.0,28332.0,152.0
3550,2021-05-29 05:00:00,3.0,3385.0,32057.0,31763.0,2864.0,83.0,28669.0,28816.0,156.0
3551,2021-05-29 06:00:00,15.0,2528.0,32711.0,32281.0,2355.0,153.0,30168.0,29773.0,158.0
3552,2021-05-29 07:00:00,41.0,1993.0,33641.0,33451.0,1999.0,239.0,31607.0,31213.0,160.0
3553,2021-05-29 08:00:00,84.0,1727.0,34849.0,34941.0,1892.0,350.0,33038.0,32699.0,160.0
3554,2021-05-29 09:00:00,147.0,1663.0,35887.0,35953.0,1943.0,433.0,34077.0,33577.0,158.0
3555,2021-05-29 10:00:00,241.0,1580.0,36231.0,36513.0,2042.0,514.0,34410.0,33957.0,155.0
3556,2021-05-29 11:00:00,308.0,1681.0,36040.0,36440.0,2154.0,565.0,34051.0,33721.0,145.0
3557,2021-05-29 12:00:00,342.0,1746.0,35403.0,36126.0,2246.0,581.0,33315.0,33299.0,139.0
3558,2021-05-29 13:00:00,354.0,1800.0,34675.0,35472.0,2344.0,559.0,32521.0,32569.0,134.0
3559,2021-05-29 14:00:00,347.0,1829.0,34434.0,35184.0,2325.0,513.0,32258.0,32346.0,134.0
3560,2021-05-29 15:00:00,325.0,1806.0,34123.0,35096.0,2227.0,470.0,31992.0,32399.0,143.0
3561,2021-05-29 16:00:00,283.0,1813.0,34431.0,35156.0,2129.0,383.0,32335.0,32644.0,154.0
3562,2021-05-29 17:00:00,216.0,1806.0,35271.0,35595.0,2044.0,288.0,33249.0,33263.0,161.0
3563,2021-05-29 18:00:00,134.0,1762.0,35634.0,36024.0,1922.0,186.0,33738.0,33916.0,162.0
3564,2021-05-29 19:00:00,58.0,1760.0,35494.0,35663.0,1869.0,94.0,33676.0,33700.0,160.0
3565,2021-05-29 20:00:00,17.0,1791.0,34636.0,35099.0,1911.0,31.0,32828.0,33157.0,160.0
3566,2021-05-29 21:00:00,2.0,1952.0,34631.0,34854.0,2125.0,3.0,32677.0,32726.0,159.0
3567,2021-05-29 22:00:00,0.0,2153.0,34397.0,34453.0,2424.0,0.0,32244.0,32029.0,156.0
3568,2021-05-29 23:00:00,0.0,2243.0,33406.0,33386.0,2512.0,0.0,31163.0,30874.0,152.0
3569,2021-05-30 00:00:00,0.0,2224.0,32433.0,32516.0,2323.0,0.0,30209.0,30193.0,149.0
3570,2021-05-30 01:00:00,0.0,2174.0,31821.0,31919.0,2255.0,0.0,29647.0,29664.0,144.0
3571,2021-05-30 02:00:00,0.0,2122.0,31503.0,31499.0,2209.0,0.0,29381.0,29290.0,140.0
3572,2021-05-30 03:00:00,0.0,2189.0,31210.0,31100.0,2131.0,6.0,29021.0,28963.0,140.0
3573,2021-05-30 04:00:00,0.0,2197.0,30980.0,30740.0,1998.0,28.0,28783.0,28714.0,138.0
3574,2021-05-30 05:00:00,8.0,2039.0,31094.0,30727.0,1726.0,91.0,29047.0,28910.0,141.0
3575,2021-05-30 06:00:00,31.0,1412.0,31281.0,30942.0,1423.0,168.0,29838.0,29351.0,141.0
3576,2021-05-30 07:00:00,78.0,985.0,31921.0,31743.0,1234.0,268.0,30858.0,30241.0,141.0
3577,2021-05-30 08:00:00,148.0,870.0,32902.0,32900.0,1237.0,375.0,31884.0,31288.0,138.0
3578,2021-05-30 09:00:00,217.0,863.0,33892.0,34007.0,1364.0,477.0,32812.0,32166.0,131.0
3579,2021-05-30 10:00:00,281.0,997.0,34268.0,34679.0,1532.0,556.0,32990.0,32591.0,133.0
3580,2021-05-30 11:00:00,321.0,1195.0,34353.0,34839.0,1710.0,606.0,32837.0,32523.0,132.0
3581,2021-05-30 12:00:00,337.0,1285.0,34104.0,33973.0,1871.0,631.0,32482.0,31471.0,132.0
3582,2021-05-30 13:00:00,331.0,1396.0,33614.0,34549.0,2037.0,609.0,31887.0,31903.0,131.0
3583,2021-05-30 14:00:00,327.0,1542.0,33393.0,34411.0,2097.0,565.0,31524.0,31749.0,132.0
3584,2021-05-30 15:00:00,311.0,1663.0,33530.0,34387.0,2161.0,511.0,31556.0,31715.0,136.0
3585,2021-05-30 16:00:00,274.0,1779.0,33829.0,34539.0,2173.0,425.0,31776.0,31941.0,145.0
3586,2021-05-30 17:00:00,209.0,1893.0,34264.0,34923.0,2235.0,314.0,32162.0,32374.0,152.0
3587,2021-05-30 18:00:00,130.0,1925.0,34786.0,35314.0,2238.0,202.0,32731.0,32874.0,156.0
3588,2021-05-30 19:00:00,57.0,2163.0,34933.0,35501.0,2386.0,105.0,32713.0,33010.0,156.0
3589,2021-05-30 20:00:00,17.0,2797.0,35089.0,35386.0,2702.0,33.0,32275.0,32651.0,156.0
3590,2021-05-30 21:00:00,2.0,3587.0,35178.0,35215.0,3115.0,3.0,31589.0,32097.0,154.0
3591,2021-05-30 22:00:00,0.0,4197.0,34179.0,34848.0,3531.0,0.0,29982.0,31317.0,149.0
3592,2021-05-30 23:00:00,0.0,4502.0,33120.0,33443.0,3743.0,0.0,28618.0,29700.0,146.0
3593,2021-05-31 00:00:00,0.0,4614.0,31951.0,32418.0,4105.0,0.0,27337.0,28313.0,145.0
3594,2021-05-31 01:00:00,0.0,4440.0,31570.0,32190.0,3999.0,0.0,27130.0,28191.0,146.0
3595,2021-05-31 02:00:00,0.0,4392.0,31407.0,31454.0,4012.0,0.0,27015.0,27442.0,146.0
3596,2021-05-31 03:00:00,0.0,4286.0,31050.0,30980.0,3993.0,4.0,26764.0,26983.0,150.0
3597,2021-05-31 04:00:00,0.0,3989.0,31152.0,31108.0,3914.0,15.0,27163.0,27179.0,158.0
3598,2021-05-31 05:00:00,8.0,3660.0,32493.0,32604.0,3619.0,50.0,28825.0,28935.0,168.0
3599,2021-05-31 06:00:00,29.0,3088.0,35447.0,36953.0,3189.0,97.0,32330.0,33667.0,173.0
3600,2021-05-31 07:00:00,86.0,2714.0,38497.0,38584.0,2792.0,168.0,35697.0,35624.0,172.0
3601,2021-05-31 08:00:00,166.0,2340.0,39799.0,39232.0,2576.0,246.0,37293.0,36410.0,174.0
3602,2021-05-31 09:00:00,243.0,2259.0,40113.0,39375.0,2574.0,319.0,37611.0,36482.0,174.0
3603,2021-05-31 10:00:00,301.0,2203.0,39850.0,39357.0,2563.0,396.0,37346.0,36398.0,172.0
3604,2021-05-31 11:00:00,332.0,2291.0,39510.0,39824.0,2612.0,458.0,36887.0,36754.0,171.0
3605,2021-05-31 12:00:00,346.0,2376.0,39277.0,39838.0,2651.0,484.0,36555.0,36703.0,171.0
3606,2021-05-31 13:00:00,349.0,2526.0,38994.0,39525.0,2718.0,466.0,36119.0,36341.0,170.0
3607,2021-05-31 14:00:00,343.0,2621.0,38633.0,39288.0,2750.0,435.0,35669.0,36103.0,170.0
3608,2021-05-31 15:00:00,324.0,2611.0,38448.0,39118.0,2696.0,407.0,35513.0,36015.0,169.0
3609,2021-05-31 16:00:00,279.0,2611.0,38181.0,38889.0,2639.0,347.0,35291.0,35903.0,171.0
3610,2021-05-31 17:00:00,210.0,2673.0,38012.0,38790.0,2495.0,257.0,35129.0,36038.0,174.0
3611,2021-05-31 18:00:00,130.0,2562.0,38072.0,38448.0,2290.0,171.0,35380.0,35987.0,174.0
3612,2021-05-31 19:00:00,59.0,2372.0,37743.0,38343.0,2143.0,86.0,35312.0,36114.0,168.0
3613,2021-05-31 20:00:00,19.0,2479.0,36672.0,37702.0,2139.0,30.0,34174.0,35533.0,166.0
3614,2021-05-31 21:00:00,3.0,2660.0,36318.0,37327.0,2252.0,3.0,33655.0,35072.0,162.0
3615,2021-05-31 22:00:00,0.0,2881.0,35614.0,36486.0,2351.0,0.0,32733.0,34135.0,157.0
3616,2021-05-31 23:00:00,0.0,2985.0,33919.0,34408.0,2324.0,0.0,30934.0,32084.0,153.0
3617,2021-06-01 00:00:00,0.0,3129.0,32486.0,32603.0,2691.0,0.0,29357.0,29912.0,152.0
3618,2021-06-01 01:00:00,0.0,2932.0,31581.0,32101.0,2456.0,0.0,28649.0,29645.0,151.0
3619,2021-06-01 02:00:00,0.0,2760.0,31221.0,31701.0,2294.0,0.0,28461.0,29407.0,151.0
3620,2021-06-01 03:00:00,0.0,2603.0,30831.0,31280.0,2096.0,5.0,28228.0,29179.0,154.0
3621,2021-06-01 04:00:00,0.0,2534.0,30655.0,31417.0,1982.0,18.0,28121.0,29417.0,161.0
3622,2021-06-01 05:00:00,10.0,2246.0,32205.0,32575.0,1821.0,75.0,29949.0,30679.0,169.0
3623,2021-06-01 06:00:00,32.0,1824.0,35104.0,35323.0,1690.0,133.0,33248.0,33500.0,173.0
3624,2021-06-01 07:00:00,69.0,1549.0,37911.0,37889.0,1535.0,208.0,36293.0,36146.0,174.0
3625,2021-06-01 08:00:00,124.0,1296.0,38966.0,38852.0,1631.0,268.0,37546.0,36953.0,171.0
3626,2021-06-01 09:00:00,176.0,1411.0,38650.0,39049.0,1830.0,351.0,37063.0,36868.0,171.0
3627,2021-06-01 10:00:00,201.0,1705.0,38719.0,39085.0,2012.0,399.0,36813.0,36674.0,171.0
3628,2021-06-01 11:00:00,210.0,2100.0,38371.0,38788.0,2216.0,439.0,36061.0,36133.0,169.0
3629,2021-06-01 12:00:00,195.0,2270.0,37987.0,38443.0,2462.0,488.0,35522.0,35493.0,168.0
3630,2021-06-01 13:00:00,181.0,2280.0,37942.0,38429.0,2677.0,508.0,35481.0,35244.0,174.0
3631,2021-06-01 14:00:00,183.0,2388.0,38008.0,38285.0,2759.0,498.0,35437.0,35028.0,173.0
3632,2021-06-01 15:00:00,190.0,2342.0,37893.0,38326.0,2726.0,463.0,35361.0,35137.0,175.0
3633,2021-06-01 16:00:00,212.0,2333.0,37699.0,38149.0,2660.0,386.0,35154.0,35103.0,175.0
3634,2021-06-01 17:00:00,190.0,2424.0,37766.0,38103.0,2561.0,281.0,35152.0,35261.0,175.0
3635,2021-06-01 18:00:00,122.0,2398.0,37615.0,37644.0,2528.0,175.0,35095.0,34941.0,174.0
3636,2021-06-01 19:00:00,50.0,2417.0,37359.0,37371.0,2560.0,93.0,34892.0,34718.0,169.0
3637,2021-06-01 20:00:00,16.0,2538.0,36449.0,36704.0,2523.0,32.0,33895.0,34149.0,168.0
3638,2021-06-01 21:00:00,2.0,2861.0,36184.0,36154.0,2685.0,3.0,33321.0,33466.0,164.0
3639,2021-06-01 22:00:00,0.0,3197.0,35181.0,35546.0,2956.0,0.0,31984.0,32590.0,158.0
3640,2021-06-01 23:00:00,0.0,3380.0,33144.0,33707.0,3145.0,0.0,29764.0,30562.0,153.0
3641,2021-06-02 00:00:00,0.0,3577.0,31315.0,32262.0,3332.0,0.0,27738.0,28930.0,151.0
3642,2021-06-02 01:00:00,0.0,3659.0,30642.0,31819.0,3408.0,0.0,26983.0,28411.0,150.0
3643,2021-06-02 02:00:00,0.0,3768.0,30209.0,31666.0,3513.0,0.0,26441.0,28153.0,151.0
3644,2021-06-02 03:00:00,0.0,3723.0,30153.0,31271.0,3444.0,7.0,26430.0,27820.0,156.0
3645,2021-06-02 04:00:00,0.0,3594.0,30267.0,30954.0,3438.0,22.0,26673.0,27494.0,162.0
3646,2021-06-02 05:00:00,8.0,3305.0,31610.0,32215.0,3242.0,77.0,28297.0,28896.0,173.0
3647,2021-06-02 06:00:00,25.0,2849.0,34761.0,34851.0,2814.0,137.0,31887.0,31900.0,176.0
3648,2021-06-02 07:00:00,58.0,2626.0,37580.0,37187.0,2608.0,220.0,34896.0,34359.0,176.0
3649,2021-06-02 08:00:00,97.0,2578.0,38131.0,37874.0,2665.0,319.0,35456.0,34890.0,175.0
3650,2021-06-02 09:00:00,160.0,2654.0,38574.0,37716.0,2945.0,391.0,35760.0,34380.0,172.0
3651,2021-06-02 10:00:00,209.0,2779.0,38148.0,38073.0,3273.0,466.0,35160.0,34334.0,172.0
3652,2021-06-02 11:00:00,274.0,3088.0,38151.0,37964.0,3534.0,533.0,34789.0,33897.0,170.0
3653,2021-06-02 12:00:00,307.0,3310.0,38034.0,38063.0,3652.0,563.0,34417.0,33848.0,168.0
3654,2021-06-02 13:00:00,319.0,3547.0,37673.0,37804.0,3802.0,556.0,33807.0,33446.0,164.0
3655,2021-06-02 14:00:00,326.0,3718.0,37671.0,37333.0,3836.0,520.0,33627.0,32977.0,166.0
3656,2021-06-02 15:00:00,312.0,3702.0,37712.0,37156.0,3872.0,461.0,33698.0,32823.0,167.0
3657,2021-06-02 16:00:00,268.0,3766.0,37427.0,37273.0,3891.0,385.0,33393.0,32997.0,168.0
3658,2021-06-02 17:00:00,193.0,3829.0,37243.0,37110.0,3720.0,294.0,33221.0,33096.0,167.0
3659,2021-06-02 18:00:00,115.0,3806.0,36812.0,36664.0,3537.0,193.0,32891.0,32934.0,168.0
3660,2021-06-02 19:00:00,46.0,3703.0,36691.0,36406.0,3410.0,102.0,32942.0,32894.0,163.0
3661,2021-06-02 20:00:00,14.0,3861.0,35975.0,35855.0,3492.0,34.0,32100.0,32329.0,160.0
3662,2021-06-02 21:00:00,2.0,4057.0,35225.0,35391.0,3762.0,4.0,31166.0,31625.0,156.0
3663,2021-06-02 22:00:00,0.0,4297.0,34359.0,34546.0,4341.0,0.0,30062.0,30205.0,147.0
3664,2021-06-02 23:00:00,0.0,4697.0,32368.0,32958.0,4450.0,0.0,27671.0,28508.0,142.0
3665,2021-06-03 00:00:00,0.0,4976.0,30984.0,31585.0,4289.0,0.0,26008.0,27296.0,138.0
3666,2021-06-03 01:00:00,0.0,5038.0,30271.0,31180.0,4225.0,0.0,25233.0,26955.0,138.0
3667,2021-06-03 02:00:00,0.0,4844.0,30110.0,30774.0,4143.0,1.0,25266.0,26630.0,137.0
3668,2021-06-03 03:00:00,0.0,4654.0,30067.0,30432.0,4012.0,7.0,25413.0,26413.0,143.0
3669,2021-06-03 04:00:00,1.0,4257.0,29892.0,30424.0,3893.0,22.0,25634.0,26509.0,152.0
3670,2021-06-03 05:00:00,9.0,3954.0,31137.0,31617.0,3587.0,80.0,27174.0,27950.0,164.0
3671,2021-06-03 06:00:00,29.0,3447.0,34218.0,34057.0,3234.0,142.0,30742.0,30681.0,172.0
3672,2021-06-03 07:00:00,79.0,3090.0,37216.0,36577.0,2938.0,236.0,34047.0,33403.0,173.0
3673,2021-06-03 08:00:00,144.0,2840.0,38099.0,37561.0,2902.0,341.0,35115.0,34318.0,169.0
3674,2021-06-03 09:00:00,194.0,2908.0,37975.0,37714.0,3293.0,437.0,34873.0,33984.0,165.0
3675,2021-06-03 10:00:00,255.0,3261.0,37800.0,37607.0,3635.0,510.0,34284.0,33462.0,161.0
3676,2021-06-03 11:00:00,290.0,3650.0,37871.0,37665.0,4008.0,544.0,33931.0,33113.0,161.0
3677,2021-06-03 12:00:00,307.0,3807.0,37853.0,37401.0,4226.0,557.0,33739.0,32618.0,162.0
3678,2021-06-03 13:00:00,310.0,3939.0,38014.0,37147.0,4400.0,537.0,33765.0,32210.0,164.0
3679,2021-06-03 14:00:00,303.0,3978.0,37955.0,37227.0,4450.0,486.0,33674.0,32291.0,165.0
3680,2021-06-03 15:00:00,282.0,4172.0,37331.0,37207.0,4342.0,434.0,32877.0,32431.0,167.0
3681,2021-06-03 16:00:00,233.0,4197.0,37462.0,36828.0,4415.0,347.0,33032.0,32066.0,170.0
3682,2021-06-03 17:00:00,159.0,4086.0,37397.0,36822.0,4387.0,250.0,33152.0,32185.0,171.0
3683,2021-06-03 18:00:00,90.0,4203.0,36884.0,36494.0,4282.0,158.0,32591.0,32054.0,169.0
3684,2021-06-03 19:00:00,42.0,4371.0,36293.0,36136.0,4157.0,85.0,31880.0,31894.0,162.0
3685,2021-06-03 20:00:00,14.0,4627.0,35244.0,35455.0,4284.0,31.0,30603.0,31140.0,158.0
3686,2021-06-03 21:00:00,2.0,4839.0,34805.0,34893.0,4698.0,3.0,29964.0,30192.0,152.0
3687,2021-06-03 22:00:00,0.0,5081.0,34066.0,34458.0,5106.0,0.0,28985.0,29352.0,150.0
3688,2021-06-03 23:00:00,0.0,5358.0,32420.0,32758.0,5233.0,0.0,27062.0,27525.0,146.0
3689,2021-06-04 00:00:00,0.0,5548.0,31111.0,31299.0,5208.0,0.0,25563.0,26091.0,141.0
3690,2021-06-04 01:00:00,0.0,5235.0,30266.0,30927.0,4954.0,0.0,25031.0,25973.0,146.0
3691,2021-06-04 02:00:00,0.0,4827.0,30137.0,30404.0,4722.0,1.0,25310.0,25681.0,148.0
3692,2021-06-04 03:00:00,0.0,4623.0,29883.0,30135.0,4373.0,7.0,25260.0,25755.0,154.0
3693,2021-06-04 04:00:00,0.0,4260.0,29836.0,30092.0,4053.0,24.0,25576.0,26015.0,161.0
3694,2021-06-04 05:00:00,4.0,3452.0,31520.0,31297.0,3644.0,69.0,28064.0,27584.0,172.0
3695,2021-06-04 06:00:00,14.0,2857.0,34394.0,34131.0,3146.0,111.0,31523.0,30874.0,177.0
3696,2021-06-04 07:00:00,34.0,2177.0,36929.0,36795.0,2697.0,162.0,34718.0,33936.0,178.0
3697,2021-06-04 08:00:00,60.0,1901.0,37988.0,37801.0,2538.0,203.0,36027.0,35060.0,178.0
3698,2021-06-04 09:00:00,78.0,2064.0,38240.0,38060.0,2672.0,254.0,36098.0,35134.0,177.0
3699,2021-06-04 10:00:00,113.0,2117.0,38017.0,38051.0,2730.0,291.0,35787.0,35030.0,176.0
3700,2021-06-04 11:00:00,152.0,2021.0,38000.0,37833.0,2811.0,308.0,35827.0,34714.0,175.0
3701,2021-06-04 12:00:00,142.0,1985.0,38078.0,37741.0,2765.0,347.0,35951.0,34629.0,176.0
3702,2021-06-04 13:00:00,157.0,1930.0,37649.0,37360.0,2775.0,358.0,35562.0,34227.0,176.0
3703,2021-06-04 14:00:00,167.0,1935.0,36973.0,36978.0,2670.0,322.0,34871.0,33986.0,174.0
3704,2021-06-04 15:00:00,171.0,1917.0,36474.0,36505.0,2456.0,298.0,34386.0,33751.0,172.0
3705,2021-06-04 16:00:00,197.0,1917.0,35934.0,36267.0,2322.0,264.0,33820.0,33681.0,173.0
3706,2021-06-04 17:00:00,172.0,1762.0,36174.0,35996.0,2107.0,221.0,34240.0,33668.0,174.0
3707,2021-06-04 18:00:00,113.0,1743.0,36285.0,35829.0,1877.0,157.0,34429.0,33795.0,174.0
3708,2021-06-04 19:00:00,56.0,1596.0,35352.0,35499.0,1766.0,93.0,33700.0,33640.0,169.0
3709,2021-06-04 20:00:00,19.0,1651.0,34507.0,34457.0,1827.0,35.0,32837.0,32595.0,166.0
3710,2021-06-04 21:00:00,3.0,1833.0,33832.0,33936.0,2057.0,4.0,31996.0,31875.0,164.0
3711,2021-06-04 22:00:00,0.0,2009.0,33075.0,33195.0,2348.0,0.0,31066.0,30847.0,161.0
3712,2021-06-04 23:00:00,0.0,2109.0,32201.0,32165.0,2457.0,0.0,30092.0,29708.0,157.0
3713,2021-06-05 00:00:00,0.0,2272.0,30644.0,30834.0,2325.0,0.0,28372.0,28509.0,154.0
3714,2021-06-05 01:00:00,0.0,2281.0,29789.0,30260.0,2333.0,0.0,27508.0,27927.0,150.0
3715,2021-06-05 02:00:00,0.0,2297.0,29110.0,29565.0,2262.0,1.0,26813.0,27302.0,148.0
3716,2021-06-05 03:00:00,0.0,2205.0,28792.0,28867.0,2053.0,8.0,26587.0,26806.0,148.0
3717,2021-06-05 04:00:00,0.0,1895.0,28359.0,28706.0,1900.0,25.0,26464.0,26781.0,150.0
3718,2021-06-05 05:00:00,9.0,1638.0,28580.0,28825.0,1658.0,87.0,26933.0,27080.0,155.0
3719,2021-06-05 06:00:00,31.0,1338.0,29275.0,29333.0,1362.0,156.0,27906.0,27815.0,162.0
3720,2021-06-05 07:00:00,81.0,1088.0,30865.0,30567.0,1100.0,254.0,29696.0,29213.0,167.0
3721,2021-06-05 08:00:00,162.0,919.0,32477.0,32237.0,997.0,357.0,31396.0,30883.0,170.0
3722,2021-06-05 09:00:00,237.0,872.0,33687.0,33334.0,1092.0,449.0,32578.0,31793.0,167.0
3723,2021-06-05 10:00:00,291.0,918.0,33984.0,34019.0,1177.0,517.0,32775.0,32325.0,165.0
3724,2021-06-05 11:00:00,332.0,1011.0,34068.0,33746.0,1315.0,555.0,32725.0,31876.0,160.0
3725,2021-06-05 12:00:00,344.0,1050.0,33479.0,33617.0,1401.0,572.0,32085.0,31644.0,159.0
3726,2021-06-05 13:00:00,348.0,1157.0,32692.0,33160.0,1520.0,562.0,31187.0,31078.0,157.0
3727,2021-06-05 14:00:00,341.0,1302.0,32710.0,32944.0,1588.0,526.0,31067.0,30830.0,160.0
3728,2021-06-05 15:00:00,291.0,1517.0,32956.0,32902.0,1619.0,480.0,31148.0,30803.0,164.0
3729,2021-06-05 16:00:00,237.0,1797.0,33497.0,33027.0,1623.0,401.0,31463.0,31003.0,166.0
3730,2021-06-05 17:00:00,189.0,1639.0,33961.0,33712.0,1597.0,288.0,32133.0,31827.0,166.0
3731,2021-06-05 18:00:00,118.0,1473.0,33887.0,33884.0,1479.0,181.0,32296.0,32224.0,166.0
3732,2021-06-05 19:00:00,55.0,1477.0,33524.0,33333.0,1461.0,95.0,31992.0,31777.0,164.0
3733,2021-06-05 20:00:00,19.0,1397.0,32818.0,32833.0,1459.0,34.0,31402.0,31340.0,163.0
3734,2021-06-05 21:00:00,3.0,1467.0,32342.0,32463.0,1567.0,4.0,30872.0,30892.0,160.0
3735,2021-06-05 22:00:00,0.0,1657.0,32018.0,32029.0,1783.0,0.0,30361.0,30246.0,155.0
3736,2021-06-05 23:00:00,0.0,1782.0,30972.0,31230.0,1880.0,0.0,29190.0,29350.0,149.0
3737,2021-06-06 00:00:00,0.0,1888.0,29750.0,30176.0,1926.0,0.0,27862.0,28250.0,144.0
3738,2021-06-06 01:00:00,0.0,1952.0,28681.0,29377.0,1890.0,0.0,26729.0,27487.0,142.0
3739,2021-06-06 02:00:00,0.0,1951.0,28341.0,28773.0,1801.0,1.0,26390.0,26971.0,140.0
3740,2021-06-06 03:00:00,0.0,1823.0,28122.0,28235.0,1688.0,8.0,26299.0,26539.0,138.0
3741,2021-06-06 04:00:00,0.0,1739.0,27605.0,27825.0,1568.0,26.0,25866.0,26231.0,140.0
3742,2021-06-06 05:00:00,8.0,1431.0,27638.0,27817.0,1423.0,85.0,26199.0,26309.0,143.0
3743,2021-06-06 06:00:00,31.0,1162.0,28045.0,28214.0,1174.0,146.0,26852.0,26894.0,150.0
3744,2021-06-06 07:00:00,82.0,840.0,29088.0,29137.0,1016.0,241.0,28166.0,27880.0,154.0
3745,2021-06-06 08:00:00,143.0,647.0,30612.0,30452.0,959.0,352.0,29822.0,29141.0,158.0
3746,2021-06-06 09:00:00,203.0,601.0,31948.0,31702.0,996.0,455.0,31144.0,30251.0,159.0
3747,2021-06-06 10:00:00,249.0,653.0,32719.0,32401.0,1088.0,533.0,31817.0,30780.0,157.0
3748,2021-06-06 11:00:00,254.0,652.0,32852.0,32771.0,1195.0,571.0,31946.0,31005.0,156.0
3749,2021-06-06 12:00:00,284.0,693.0,32893.0,32822.0,1335.0,577.0,31916.0,30910.0,154.0
3750,2021-06-06 13:00:00,275.0,796.0,32649.0,32681.0,1426.0,541.0,31578.0,30714.0,151.0
3751,2021-06-06 14:00:00,272.0,969.0,32451.0,32531.0,1496.0,495.0,31210.0,30540.0,154.0
3752,2021-06-06 15:00:00,255.0,1238.0,32622.0,32592.0,1571.0,449.0,31129.0,30572.0,158.0
3753,2021-06-06 16:00:00,216.0,1360.0,32968.0,32949.0,1653.0,378.0,31392.0,30918.0,161.0
3754,2021-06-06 17:00:00,164.0,1529.0,33312.0,33347.0,1636.0,285.0,31619.0,31426.0,166.0
3755,2021-06-06 18:00:00,102.0,1689.0,33961.0,33645.0,1522.0,185.0,32170.0,31938.0,167.0
3756,2021-06-06 19:00:00,47.0,1860.0,34430.0,33749.0,1537.0,95.0,32523.0,32117.0,165.0
3757,2021-06-06 20:00:00,14.0,1685.0,34042.0,33598.0,1727.0,35.0,32343.0,31836.0,165.0
3758,2021-06-06 21:00:00,2.0,1683.0,33631.0,33374.0,1829.0,5.0,31946.0,31540.0,163.0
3759,2021-06-06 22:00:00,0.0,1914.0,33054.0,32297.0,2086.0,0.0,31140.0,30211.0,158.0
3760,2021-06-06 23:00:00,0.0,2033.0,31583.0,31633.0,2190.0,0.0,29550.0,29443.0,156.0
3761,2021-06-07 00:00:00,0.0,2169.0,30212.0,30418.0,2095.0,0.0,28043.0,28323.0,152.0
3762,2021-06-07 01:00:00,0.0,2290.0,29097.0,29762.0,1972.0,0.0,26807.0,27790.0,151.0
3763,2021-06-07 02:00:00,0.0,2237.0,28861.0,29276.0,1856.0,1.0,26624.0,27419.0,152.0
3764,2021-06-07 03:00:00,0.0,2103.0,28992.0,28878.0,1719.0,9.0,26889.0,27150.0,154.0
3765,2021-06-07 04:00:00,0.0,1889.0,28971.0,29000.0,1686.0,28.0,27082.0,27286.0,160.0
3766,2021-06-07 05:00:00,9.0,1414.0,30520.0,30608.0,1546.0,86.0,29097.0,28976.0,170.0
3767,2021-06-07 06:00:00,30.0,1128.0,33527.0,33433.0,1296.0,149.0,32369.0,31988.0,174.0
3768,2021-06-07 07:00:00,73.0,972.0,36601.0,36479.0,1179.0,240.0,35556.0,35060.0,176.0
3769,2021-06-07 08:00:00,114.0,859.0,38049.0,38117.0,1133.0,337.0,37076.0,36647.0,177.0
3770,2021-06-07 09:00:00,127.0,834.0,38251.0,38152.0,1166.0,432.0,37290.0,36554.0,177.0
3771,2021-06-07 10:00:00,133.0,894.0,38383.0,38167.0,1223.0,452.0,37356.0,36492.0,176.0
3772,2021-06-07 11:00:00,140.0,894.0,38291.0,38071.0,1235.0,426.0,37257.0,36410.0,175.0
